transaction_id,customer_id,date,product_id,quantity,amount,channel
T0040823,C004248,2025-05-30,P000157,3,54.44,Online
T0014719,C001516,2025-05-30,P000159,2,349.44,Online
T0016633,C001707,2025-05-30,P000165,3,666.28,Online
T0032897,C003409,2025-05-30,P000177,2,138.15,Online
T0029778,C003085,2025-05-30,P000165,5,1080.94,Store
T0023375,C002419,2025-05-30,P000157,1,19.85,App
T0005539,C000558,2025-05-30,P000159,2,323.92,Store
T0046407,C004850,2025-05-30,P000056,3,160.6,Online
T0042914,C004473,2025-05-30,P000092,2,333.99,Store
T0027935,C002907,2025-05-30,P000080,2,84.51,Online
T0040754,C004244,2025-05-30,P000006,1,56.43,Store
T0005331,C000539,2025-05-30,P000134,2,67.32,Online
T0026993,C002806,2025-05-30,P000137,1,277.62,Online
T0044725,C004667,2025-05-30,P000043,4,172.73,Online
T0043778,C004560,2025-05-30,P000175,1,40.76,Store
T0014521,C001496,2025-05-30,P000110,3,83.93,Store
T0005874,C000594,2025-05-30,P000080,2,86.63,Online
T0034473,C003584,2025-05-30,P000192,1,22.41,App
T0022564,C002334,2025-05-30,P000139,2,147.96,Store
T0003463,C000356,2025-05-30,P000050,3,170.72,Online
T0037583,C003930,2025-05-30,P000079,3,358.72,App
T0012960,C001334,2025-05-30,P000175,1,47.38,App
T0002773,C000286,2025-05-30,P000158,4,73.87,Online
T0040667,C004235,2025-05-30,P000200,4,181.5,App
T0000555,C000056,2025-05-30,P000086,2,99.15,Store
T0002223,C000232,2025-05-30,P000066,1,267.3,Online
T0044947,C004687,2025-05-30,P000068,2,122.63,Store
T0013703,C001413,2025-05-30,P000172,1,62.67,Online
T0046489,C004862,2025-05-30,P000140,4,284.0,Store
T0005409,C000547,2025-05-30,P000007,2,37.45,App
T0022153,C002289,2025-05-30,P000089,1,191.01,App
T0017403,C001781,2025-05-31,P000075,2,36.57,App
T0011661,C001201,2025-05-31,P000036,2,257.23,Online
T0045891,C004786,2025-05-31,P000154,2,73.55,Store
T0044484,C004639,2025-05-31,P000187,2,363.67,Online
T0046703,C004882,2025-05-31,P000050,1,55.86,Store
T0014042,C001449,2025-05-31,P000065,1,66.46,Online
T0043361,C004518,2025-05-31,P000050,4,226.08,Online
T0045047,C004697,2025-05-31,P000170,2,159.61,Store
T0000443,C000049,2025-05-31,P000022,1,9.76,Online
T0011989,C001237,2025-05-31,P000038,1,61.34,Store
T0042856,C004464,2025-05-31,P000074,1,70.16,App
T0044973,C004690,2025-05-31,P000041,3,509.93,Online
T0015339,C001579,2025-05-31,P000127,1,41.53,Store
T0044953,C004688,2025-05-31,P000123,3,233.95,Online
T0001639,C000168,2025-05-31,P000027,1,76.68,Online
T0013405,C001383,2025-05-31,P000036,2,240.18,Online
T0045509,C004752,2025-05-31,P000161,2,252.77,Online
T0014890,C001532,2025-05-31,P000048,1,16.01,Online
T0015759,C001621,2025-05-31,P000040,2,99.44,Online
T0044118,C004597,2025-05-31,P000164,1,15.11,Online
T0043039,C004483,2025-05-31,P000008,3,156.56,Store
T0017287,C001768,2025-05-31,P000040,1,56.3,Online
T0000364,C000042,2025-05-31,P000057,3,204.51,Online
T0042313,C004410,2025-05-31,P000115,2,99.51,Online
T0010228,C001046,2025-05-31,P000056,1,46.3,Online
T0020986,C002158,2025-05-31,P000111,1,74.21,App
T0029748,C003083,2025-05-31,P000003,1,115.87,App
T0029181,C003026,2025-05-31,P000120,2,71.24,Online
T0029626,C003068,2025-05-31,P000057,4,284.19,Store
T0030504,C003165,2025-05-31,P000168,3,117.28,App
T0020277,C002077,2025-05-31,P000038,2,119.16,Online
T0028056,C002914,2025-05-31,P000174,2,131.57,Online
T0027294,C002840,2025-05-31,P000120,2,75.3,Online
T0035170,C003658,2025-05-31,P000130,2,423.88,Online
T0002405,C000247,2025-05-31,P000133,1,12.24,Online
T0022214,C002297,2025-05-31,P000164,1,13.57,Online
T0008683,C000881,2025-05-31,P000138,2,16.93,Online
T0038820,C004055,2025-05-31,P000057,1,73.92,Online
T0003725,C000381,2025-05-31,P000043,4,170.29,App
T0002605,C000266,2025-05-31,P000168,1,38.55,Online
T0037596,C003932,2025-05-31,P000134,3,108.07,Store
T0004700,C000474,2025-05-31,P000147,2,638.15,App
T0020497,C002108,2025-05-31,P000171,3,431.04,Store
T0034140,C003545,2025-05-31,P000072,2,523.38,Online
T0030639,C003183,2025-05-31,P000070,1,46.94,Online
T0030576,C003174,2025-05-31,P000178,1,18.27,App
T0004922,C000496,2025-05-31,P000138,2,19.01,App
T0002317,C000239,2025-05-31,P000169,2,510.74,Online
T0018809,C001925,2025-05-31,P000162,3,812.73,Online
T0005373,C000542,2025-05-31,P000072,1,237.59,Online
T0001857,C000195,2025-05-31,P000170,1,79.96,App
T0004108,C000415,2025-05-31,P000079,2,243.21,Online
T0005445,C000551,2025-05-31,P000171,2,253.48,Store
T0018239,C001868,2025-05-31,P000055,4,150.21,Online
T0003222,C000334,2025-05-31,P000042,3,250.21,App
T0028545,C002955,2025-05-31,P000100,1,19.86,Store
T0008960,C000909,2025-05-31,P000147,3,880.63,Store
T0022914,C002369,2025-05-31,P000030,1,15.33,Online
T0039190,C004090,2025-05-31,P000110,1,29.72,App
T0031220,C003234,2025-05-31,P000090,1,40.46,Online
T0026418,C002743,2025-05-31,P000017,1,68.61,Online
T0018472,C001893,2025-05-31,P000154,2,70.33,Online
T0002641,C000271,2025-05-31,P000184,2,558.96,Store
T0019300,C001972,2025-05-31,P000145,2,508.66,Online
T0018132,C001861,2025-05-31,P000127,1,36.17,Online
T0036959,C003846,2025-05-31,P000142,1,10.21,Online
T0028469,C002947,2025-05-31,P000159,1,155.73,Online
T0009615,C000973,2025-05-31,P000123,1,76.5,App
T0033980,C003528,2025-05-31,P000054,2,308.64,Online
T0034768,C003612,2025-05-31,P000076,2,77.14,App
T0024977,C002587,2025-05-31,P000184,2,592.77,App
T0006169,C000622,2025-05-31,P000110,1,25.19,Store
T0042225,C004400,2025-05-31,P000116,1,13.47,Store
T0024344,C002520,2025-05-31,P000075,2,41.22,App
T0034792,C003617,2025-05-31,P000015,3,401.14,Online
T0032483,C003359,2025-05-31,P000023,2,25.93,App
T0009089,C000917,2025-05-31,P000079,1,140.02,Online
T0034624,C003597,2025-05-31,P000090,2,93.65,Online
T0040574,C004224,2025-05-31,P000119,1,285.38,Online
T0032068,C003320,2025-05-31,P000037,2,25.39,Store
T0006140,C000619,2025-05-31,P000187,2,343.05,Online
T0034334,C003566,2025-05-31,P000097,2,172.71,Online
T0037026,C003862,2025-05-31,P000060,1,40.4,App
T0006003,C000608,2025-05-31,P000163,1,20.01,Online
T0007722,C000782,2025-05-31,P000149,5,213.88,Online
T0003457,C000355,2025-05-31,P000042,2,160.57,Online
T0021624,C002220,2025-05-31,P000017,2,134.93,Online
T0009069,C000916,2025-06-01,P000125,1,211.62,Online
T0013139,C001354,2025-06-01,P000090,2,87.22,Online
T0017944,C001835,2025-06-01,P000076,2,84.01,Store
T0027765,C002891,2025-06-01,P000086,1,52.0,Online
T0038978,C004070,2025-06-01,P000048,1,14.12,App
T0041629,C004336,2025-06-01,P000138,1,8.95,Store
T0034968,C003636,2025-06-01,P000015,1,134.95,Store
T0006689,C000680,2025-06-01,P000152,1,167.08,Online
T0006446,C000653,2025-06-01,P000005,3,217.02,App
T0027954,C002908,2025-06-01,P000011,3,113.76,Store
T0022998,C002375,2025-06-01,P000098,1,61.16,Online
T0036333,C003779,2025-06-01,P000132,1,33.44,Store
T0023690,C002447,2025-06-01,P000040,4,193.3,App
T0015259,C001571,2025-06-01,P000192,1,19.07,App
T0033767,C003503,2025-06-01,P000166,2,130.5,App
T0003929,C000401,2025-06-01,P000053,1,7.77,Online
T0031308,C003245,2025-06-01,P000020,2,125.28,Online
T0029893,C003101,2025-06-01,P000054,3,436.81,Online
T0020609,C002119,2025-06-01,P000093,3,58.12,Online
T0047312,C004959,2025-06-01,P000136,2,130.84,Online
T0037825,C003956,2025-06-01,P000159,3,498.71,Online
T0002860,C000295,2025-06-01,P000011,4,138.92,App
T0005902,C000596,2025-06-01,P000011,4,136.05,Online
T0030072,C003123,2025-06-01,P000139,2,149.69,Store
T0027007,C002808,2025-06-01,P000162,1,297.59,Store
T0025258,C002619,2025-06-01,P000037,2,27.96,Store
T0018654,C001909,2025-06-01,P000169,2,446.01,Store
T0001294,C000131,2025-06-01,P000089,1,189.67,Online
T0042765,C004453,2025-06-01,P000138,1,8.92,Store
T0012419,C001275,2025-06-01,P000055,2,69.54,App
T0024518,C002536,2025-06-01,P000151,1,86.63,App
T0002764,C000285,2025-06-01,P000168,1,36.52,Store
T0038537,C004028,2025-06-01,P000008,2,111.01,Store
T0034587,C003595,2025-06-01,P000002,1,49.1,Online
T0046556,C004871,2025-06-01,P000153,3,395.09,Online
T0041762,C004355,2025-06-01,P000079,3,379.01,Store
T0006528,C000661,2025-06-01,P000015,1,131.77,Online
T0005100,C000515,2025-06-01,P000180,2,60.94,Online
T0025634,C002662,2025-06-01,P000119,2,615.52,Online
T0004351,C000438,2025-06-01,P000069,1,47.33,Store
T0028829,C002982,2025-06-01,P000086,2,106.24,Store
T0042654,C004444,2025-06-01,P000165,4,902.87,App
T0008302,C000848,2025-06-01,P000170,2,135.66,Store
T0000791,C000080,2025-06-01,P000178,3,56.51,App
T0044490,C004640,2025-06-01,P000036,1,114.23,Store
T0004747,C000479,2025-06-01,P000150,1,173.29,Online
T0046620,C004877,2025-06-01,P000080,2,89.98,App
T0040114,C004183,2025-06-01,P000112,2,414.74,App
T0019905,C002034,2025-06-01,P000166,2,135.64,Store
T0011816,C001220,2025-06-01,P000112,2,393.87,Online
T0004159,C000421,2025-06-01,P000025,1,232.89,Store
T0010832,C001118,2025-06-01,P000020,2,118.08,App
T0010167,C001040,2025-06-01,P000021,3,846.05,App
T0035968,C003740,2025-06-01,P000042,2,150.55,Store
T0029387,C003040,2025-06-01,P000067,1,77.14,App
T0002146,C000224,2025-06-01,P000076,3,108.67,Online
T0012560,C001288,2025-06-01,P000030,2,29.57,Online
T0022363,C002312,2025-06-01,P000082,3,521.24,Online
T0008983,C000911,2025-06-01,P000119,3,971.29,Online
T0011162,C001150,2025-06-01,P000063,3,919.48,App
T0035601,C003701,2025-06-01,P000108,1,13.88,Store
T0021028,C002164,2025-06-01,P000190,2,294.23,Online
T0013025,C001341,2025-06-01,P000060,1,39.76,Online
T0033597,C003483,2025-06-01,P000045,1,164.45,Online
T0013048,C001343,2025-06-01,P000020,2,129.25,App
T0032005,C003314,2025-06-01,P000106,2,150.71,Online
T0036121,C003757,2025-06-01,P000020,3,179.46,Online
T0019624,C002006,2025-06-01,P000026,1,48.49,Online
T0041958,C004374,2025-06-01,P000115,2,99.98,Online
T0024011,C002487,2025-06-01,P000103,1,146.82,App
T0020848,C002146,2025-06-01,P000018,1,44.64,App
T0026823,C002787,2025-06-01,P000187,1,189.04,Online
T0017476,C001788,2025-06-01,P000133,1,14.4,App
T0020884,C002150,2025-06-01,P000135,3,69.58,Online
T0004705,C000474,2025-06-01,P000055,2,68.12,Store
T0005623,C000566,2025-06-01,P000144,2,93.45,App
T0043614,C004549,2025-06-01,P000080,1,43.59,App
T0038994,C004071,2025-06-02,P000016,2,544.36,Store
T0023562,C002435,2025-06-02,P000075,2,40.77,Store
T0008204,C000832,2025-06-02,P000077,2,417.25,Online
T0001209,C000126,2025-06-02,P000189,3,170.74,Online
T0040812,C004247,2025-06-02,P000129,2,115.95,Store
T0013330,C001373,2025-06-02,P000165,1,213.83,Online
T0010432,C001074,2025-06-02,P000085,3,717.38,Online
T0032263,C003338,2025-06-02,P000027,5,381.97,Online
T0018849,C001927,2025-06-02,P000016,1,280.44,Store
T0010874,C001123,2025-06-02,P000145,3,808.95,Online
T0004013,C000407,2025-06-02,P000119,1,328.92,Online
T0026403,C002741,2025-06-02,P000060,2,83.79,Online
T0021442,C002203,2025-06-02,P000097,2,166.88,Online
T0015524,C001598,2025-06-02,P000044,4,1270.22,Online
T0035127,C003654,2025-06-02,P000175,1,47.0,App
T0029640,C003070,2025-06-02,P000063,1,338.98,Store
T0026482,C002749,2025-06-02,P000122,1,48.41,App
T0036851,C003832,2025-06-02,P000136,3,181.15,Online
T0028679,C002969,2025-06-02,P000120,3,122.34,App
T0012484,C001279,2025-06-02,P000037,1,12.79,Online
T0044924,C004686,2025-06-02,P000145,2,512.48,App
T0005915,C000598,2025-06-02,P000150,2,382.21,App
T0012506,C001281,2025-06-02,P000107,2,43.29,Online
T0006083,C000613,2025-06-02,P000090,1,43.01,Store
T0010868,C001122,2025-06-02,P000100,1,21.36,Online
T0017216,C001760,2025-06-02,P000177,3,201.35,Store
T0037403,C003910,2025-06-02,P000168,2,71.99,App
T0016701,C001712,2025-06-02,P000001,2,632.43,Online
T0033618,C003486,2025-06-02,P000200,3,129.33,App
T0033576,C003480,2025-06-02,P000019,2,178.13,App
T0028479,C002949,2025-06-02,P000093,2,34.41,Store
T0015382,C001585,2025-06-02,P000017,1,56.98,Online
T0010663,C001100,2025-06-02,P000193,5,280.9,Online
T0025742,C002676,2025-06-02,P000022,3,33.7,Online
T0037205,C003890,2025-06-02,P000141,2,636.19,Online
T0000625,C000062,2025-06-02,P000091,2,226.7,Online
T0025372,C002631,2025-06-02,P000010,2,85.36,Online
T0045109,C004706,2025-06-02,P000014,1,137.08,Online
T0045116,C004707,2025-06-02,P000182,3,612.01,App
T0033165,C003429,2025-06-02,P000168,3,98.68,Online
T0022836,C002359,2025-06-02,P000181,4,92.25,Online
T0037649,C003939,2025-06-02,P000190,2,314.5,Store
T0017002,C001737,2025-06-02,P000181,3,60.31,Online
T0032707,C003385,2025-06-02,P000050,2,96.3,Online
T0020316,C002084,2025-06-02,P000179,1,30.5,Store
T0020293,C002080,2025-06-02,P000025,1,251.46,Store
T0044414,C004629,2025-06-02,P000084,1,41.07,Store
T0035659,C003709,2025-06-02,P000111,3,211.35,Online
T0008076,C000820,2025-06-02,P000128,2,97.67,Store
T0040053,C004176,2025-06-02,P000131,2,177.18,Store
T0016443,C001690,2025-06-02,P000027,3,205.25,Online
T0032934,C003411,2025-06-02,P000037,1,13.25,Online
T0024340,C002519,2025-06-02,P000122,2,95.1,Store
T0032963,C003414,2025-06-02,P000045,4,636.29,App
T0037321,C003898,2025-06-02,P000110,4,107.59,Online
T0040445,C004213,2025-06-02,P000165,2,482.9,Store
T0003276,C000337,2025-06-02,P000015,2,244.47,Online
T0032757,C003392,2025-06-02,P000190,1,136.6,Online
T0019744,C002018,2025-06-02,P000003,3,376.16,App
T0003337,C000341,2025-06-02,P000111,1,76.7,Online
T0042293,C004409,2025-06-02,P000157,2,38.99,App
T0034805,C003618,2025-06-02,P000193,2,109.32,Online
T0032744,C003391,2025-06-02,P000100,2,44.13,Store
T0001996,C000211,2025-06-02,P000060,1,40.69,App
T0031503,C003263,2025-06-02,P000113,2,30.69,Online
T0011768,C001214,2025-06-02,P000048,1,14.9,Online
T0038376,C004010,2025-06-02,P000094,1,27.78,Online
T0030427,C003159,2025-06-02,P000189,1,47.44,App
T0016599,C001704,2025-06-02,P000122,1,47.84,Online
T0024797,C002564,2025-06-02,P000108,1,14.33,Online
T0042058,C004383,2025-06-02,P000044,1,372.37,Online
T0028909,C002994,2025-06-02,P000022,1,10.16,Online
T0033411,C003464,2025-06-02,P000094,2,61.5,Online
T0009293,C000939,2025-06-02,P000195,1,220.28,App
T0018170,C001864,2025-06-02,P000096,1,73.98,Online
T0028862,C002987,2025-06-02,P000032,1,22.08,Online
T0012941,C001331,2025-06-02,P000015,2,229.5,Online
T0032544,C003368,2025-06-02,P000042,3,217.95,Online
T0037862,C003962,2025-06-02,P000162,2,607.91,Online
T0017727,C001810,2025-06-02,P000077,1,183.66,Store
T0036224,C003765,2025-06-02,P000127,3,105.89,Online
T0026770,C002783,2025-06-02,P000175,2,90.78,Store
T0017172,C001755,2025-06-02,P000086,1,51.59,Store
T0024919,C002581,2025-06-02,P000157,3,60.07,Store
T0020818,C002140,2025-06-02,P000038,1,54.38,Online
T0017828,C001824,2025-06-02,P000093,2,38.27,Online
T0034638,C003599,2025-06-03,P000193,1,62.87,App
T0022083,C002278,2025-06-03,P000102,1,18.17,Online
T0046008,C004796,2025-06-03,P000169,1,239.18,Online
T0029429,C003047,2025-06-03,P000019,1,101.98,Online
T0034976,C003637,2025-06-03,P000037,2,24.32,Online
T0044500,C004641,2025-06-03,P000028,1,44.13,Online
T0044226,C004608,2025-06-03,P000103,3,404.99,App
T0028432,C002944,2025-06-03,P000155,2,49.55,Store
T0022085,C002278,2025-06-03,P000095,1,219.14,Online
T0006150,C000620,2025-06-03,P000053,1,7.9,Online
T0032157,C003326,2025-06-03,P000140,1,74.98,Store
T0009337,C000944,2025-06-03,P000055,2,72.11,Online
T0044278,C004615,2025-06-03,P000050,1,49.67,Online
T0016842,C001727,2025-06-03,P000100,2,40.82,App
T0009262,C000935,2025-06-03,P000061,1,169.0,Online
T0022203,C002295,2025-06-03,P000035,2,114.65,Online
T0001590,C000163,2025-06-03,P000038,1,59.92,Online
T0029137,C003020,2025-06-03,P000022,2,19.87,Online
T0011163,C001150,2025-06-03,P000083,3,742.9,Online
T0011855,C001224,2025-06-03,P000169,1,249.77,Online
T0022246,C002300,2025-06-03,P000126,2,97.13,Online
T0006244,C000635,2025-06-03,P000173,3,522.77,Online
T0018077,C001854,2025-06-03,P000102,2,35.3,Online
T0022887,C002366,2025-06-03,P000016,1,247.63,Online
T0013770,C001418,2025-06-03,P000168,1,34.57,Store
T0013769,C001418,2025-06-03,P000074,1,66.82,Online
T0035789,C003722,2025-06-03,P000064,4,391.03,Online
T0033385,C003460,2025-06-03,P000066,4,1154.78,Online
T0045449,C004743,2025-06-03,P000001,3,1010.42,Online
T0046420,C004854,2025-06-03,P000141,4,1294.94,Store
T0014170,C001462,2025-06-03,P000005,1,69.59,App
T0005411,C000547,2025-06-03,P000177,1,68.88,Online
T0009541,C000966,2025-06-03,P000040,1,56.14,App
T0024197,C002505,2025-06-03,P000188,1,295.93,App
T0009091,C000917,2025-06-03,P000104,3,61.0,Online
T0046397,C004849,2025-06-03,P000062,4,271.07,Store
T0010031,C001021,2025-06-03,P000197,3,203.72,Store
T0027624,C002878,2025-06-03,P000057,2,130.55,Store
T0024517,C002536,2025-06-03,P000060,3,117.54,Online
T0017602,C001800,2025-06-03,P000169,1,241.78,Online
T0023753,C002455,2025-06-03,P000003,1,125.79,Online
T0031607,C003276,2025-06-03,P000048,1,14.76,Store
T0042185,C004396,2025-06-03,P000037,2,26.22,Online
T0038413,C004017,2025-06-03,P000101,1,24.4,Online
T0040523,C004217,2025-06-03,P000135,2,38.58,Online
T0045055,C004698,2025-06-03,P000117,3,181.79,Online
T0042365,C004414,2025-06-03,P000164,5,72.37,Online
T0016189,C001662,2025-06-03,P000165,1,230.64,Online
T0003671,C000377,2025-06-03,P000184,3,903.78,App
T0023964,C002482,2025-06-03,P000163,4,80.69,Online
T0002596,C000265,2025-06-03,P000141,2,704.44,App
T0006448,C000653,2025-06-03,P000179,2,55.33,Store
T0016528,C001698,2025-06-03,P000189,2,113.9,Store
T0040421,C004209,2025-06-03,P000050,1,55.27,Store
T0017337,C001772,2025-06-03,P000055,1,37.32,Online
T0033271,C003443,2025-06-03,P000192,1,21.05,App
T0027648,C002883,2025-06-03,P000153,1,120.91,App
T0028935,C002998,2025-06-03,P000183,1,295.74,App
T0005540,C000558,2025-06-03,P000018,2,93.03,Store
T0027714,C002888,2025-06-03,P000087,1,56.62,Online
T0027279,C002838,2025-06-03,P000160,1,96.06,Store
T0024095,C002496,2025-06-03,P000105,3,125.1,Store
T0046752,C004888,2025-06-03,P000007,1,20.67,Online
T0006445,C000653,2025-06-03,P000106,2,145.19,Online
T0033567,C003479,2025-06-03,P000184,1,280.11,App
T0032764,C003393,2025-06-03,P000007,2,39.47,Online
T0003749,C000384,2025-06-03,P000200,1,42.7,Online
T0004453,C000448,2025-06-03,P000051,4,609.16,Online
T0000909,C000092,2025-06-03,P000101,1,24.35,Online
T0026552,C002760,2025-06-03,P000125,2,456.18,Store
T0011586,C001191,2025-06-03,P000074,1,66.0,Online
T0019814,C002026,2025-06-03,P000197,1,73.87,Online
T0011407,C001172,2025-06-03,P000053,2,15.49,Online
T0046618,C004876,2025-06-03,P000151,2,168.23,Store
T0001858,C000195,2025-06-03,P000123,2,147.93,App
T0043922,C004575,2025-06-03,P000063,1,293.48,Store
T0030590,C003177,2025-06-03,P000135,2,45.78,Store
T0002445,C000250,2025-06-03,P000165,3,694.87,Online
T0030592,C003178,2025-06-03,P000026,1,50.69,App
T0032287,C003340,2025-06-03,P000034,1,121.74,Store
T0042880,C004466,2025-06-03,P000182,1,228.99,App
T0046898,C004906,2025-06-03,P000078,3,741.25,App
T0024411,C002525,2025-06-03,P000151,3,234.49,Store
T0005225,C000529,2025-06-03,P000134,2,73.44,Store
T0002862,C000295,2025-06-03,P000079,2,277.01,Online
T0042102,C004387,2025-06-03,P000176,2,226.35,Online
T0033744,C003499,2025-06-03,P000011,1,33.45,Store
T0014597,C001505,2025-06-03,P000087,1,52.92,App
T0039009,C004073,2025-06-03,P000038,1,53.51,Store
T0027401,C002850,2025-06-03,P000155,1,26.32,Online
T0030492,C003164,2025-06-03,P000039,1,30.82,Store
T0043795,C004563,2025-06-03,P000144,2,87.37,Online
T0036602,C003804,2025-06-03,P000111,2,162.26,Online
T0038903,C004062,2025-06-03,P000129,2,119.67,Online
T0004895,C000494,2025-06-03,P000142,3,28.36,Store
T0002823,C000291,2025-06-03,P000014,2,291.94,Online
T0047297,C004957,2025-06-03,P000096,3,200.88,App
T0008930,C000906,2025-06-04,P000140,2,143.94,Online
T0016270,C001674,2025-06-04,P000058,3,28.82,Online
T0019677,C002012,2025-06-04,P000183,1,340.51,App
T0027438,C002855,2025-06-04,P000180,4,137.03,Online
T0008856,C000898,2025-06-04,P000175,2,96.31,Store
T0031972,C003311,2025-06-04,P000188,3,936.51,Online
T0005346,C000541,2025-06-04,P000078,1,228.38,App
T0003275,C000337,2025-06-04,P000047,1,31.85,Store
T0041370,C004306,2025-06-04,P000012,2,113.21,Store
T0025729,C002673,2025-06-04,P000147,1,286.84,Online
T0009888,C001006,2025-06-04,P000173,2,306.1,Online
T0043225,C004504,2025-06-04,P000046,2,616.95,Online
T0002545,C000260,2025-06-04,P000168,4,156.89,App
T0020046,C002047,2025-06-04,P000095,1,248.66,Online
T0032274,C003339,2025-06-04,P000004,3,157.17,App
T0002345,C000243,2025-06-04,P000184,1,277.37,Online
T0010209,C001044,2025-06-04,P000030,1,16.63,Store
T0006994,C000705,2025-06-04,P000087,2,115.38,Online
T0027886,C002903,2025-06-04,P000069,3,150.41,App
T0038081,C003985,2025-06-04,P000006,2,130.5,Online
T0009134,C000920,2025-06-04,P000068,3,164.72,Online
T0002824,C000291,2025-06-04,P000091,1,97.22,App
T0013102,C001349,2025-06-04,P000188,1,286.95,Online
T0015485,C001594,2025-06-04,P000004,1,50.59,App
T0026530,C002757,2025-06-04,P000131,3,290.79,Online
T0026163,C002719,2025-06-04,P000149,2,93.66,Online
T0026513,C002754,2025-06-04,P000008,1,51.92,Store
T0010908,C001127,2025-06-04,P000166,4,278.79,Online
